8.916666666666667185e-01,8.833333333333333037e-01,9.749999999999999778e-01,9.333333333333333481e-01,9.416666666666666519e-01,9.749999999999999778e-01,1.000000000000000000e+00,9.499999999999999556e-01,8.916666666666667185e-01,9.000000000000000222e-01
9.083333333333333259e-01,9.583333333333333703e-01,9.333333333333333481e-01,9.666666666666666741e-01,9.749999999999999778e-01,1.000000000000000000e+00,9.583333333333333703e-01,9.833333333333332815e-01,8.833333333333333037e-01,8.833333333333333037e-01
1.000000000000000000e+00,9.583333333333333703e-01,9.749999999999999778e-01,9.749999999999999778e-01,9.666666666666666741e-01,1.000000000000000000e+00,9.916666666666666963e-01,1.000000000000000000e+00,8.916666666666667185e-01,9.083333333333333259e-01
1.000000000000000000e+00,9.749999999999999778e-01,9.499999999999999556e-01,9.583333333333333703e-01,9.749999999999999778e-01,1.000000000000000000e+00,9.916666666666666963e-01,1.000000000000000000e+00,9.250000000000000444e-01,8.583333333333332815e-01
1.000000000000000000e+00,9.416666666666666519e-01,9.083333333333333259e-01,9.166666666666666297e-01,8.833333333333333037e-01,1.000000000000000000e+00,9.666666666666666741e-01,9.833333333333332815e-01,8.499999999999999778e-01,9.000000000000000222e-01
8.666666666666666963e-01,9.749999999999999778e-01,9.666666666666666741e-01,9.833333333333332815e-01,9.583333333333333703e-01,1.000000000000000000e+00,9.833333333333332815e-01,1.000000000000000000e+00,8.833333333333333037e-01,8.499999999999999778e-01
1.000000000000000000e+00,9.666666666666666741e-01,9.833333333333332815e-01,9.250000000000000444e-01,9.499999999999999556e-01,1.000000000000000000e+00,9.916666666666666963e-01,1.000000000000000000e+00,8.583333333333332815e-01,9.333333333333333481e-01
9.083333333333333259e-01,9.583333333333333703e-01,9.333333333333333481e-01,9.416666666666666519e-01,9.499999999999999556e-01,9.749999999999999778e-01,9.916666666666666963e-01,9.916666666666666963e-01,9.000000000000000222e-01,9.166666666666666297e-01
1.000000000000000000e+00,9.250000000000000444e-01,9.416666666666666519e-01,9.333333333333333481e-01,9.166666666666666297e-01,1.000000000000000000e+00,9.833333333333332815e-01,1.000000000000000000e+00,7.416666666666666963e-01,8.666666666666666963e-01
1.000000000000000000e+00,9.583333333333333703e-01,9.666666666666666741e-01,9.583333333333333703e-01,9.666666666666666741e-01,9.833333333333332815e-01,9.916666666666666963e-01,1.000000000000000000e+00,9.166666666666666297e-01,9.166666666666666297e-01
1.000000000000000000e+00,9.416666666666666519e-01,9.833333333333332815e-01,1.000000000000000000e+00,9.416666666666666519e-01,1.000000000000000000e+00,9.499999999999999556e-01,9.916666666666666963e-01,8.583333333333332815e-01,8.916666666666667185e-01
1.000000000000000000e+00,9.499999999999999556e-01,9.749999999999999778e-01,9.749999999999999778e-01,9.749999999999999778e-01,9.916666666666666963e-01,9.833333333333332815e-01,9.499999999999999556e-01,8.833333333333333037e-01,8.750000000000000000e-01
8.583333333333332815e-01,9.333333333333333481e-01,9.583333333333333703e-01,8.499999999999999778e-01,9.583333333333333703e-01,9.916666666666666963e-01,9.916666666666666963e-01,9.749999999999999778e-01,8.499999999999999778e-01,8.916666666666667185e-01
1.000000000000000000e+00,9.499999999999999556e-01,9.250000000000000444e-01,8.249999999999999556e-01,9.416666666666666519e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.916666666666666963e-01,7.333333333333332815e-01,8.750000000000000000e-01
1.000000000000000000e+00,9.250000000000000444e-01,9.583333333333333703e-01,9.916666666666666963e-01,9.833333333333332815e-01,1.000000000000000000e+00,9.250000000000000444e-01,1.000000000000000000e+00,9.083333333333333259e-01,8.416666666666666741e-01
1.000000000000000000e+00,9.499999999999999556e-01,9.583333333333333703e-01,9.499999999999999556e-01,9.250000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.916666666666666963e-01,8.583333333333332815e-01,9.000000000000000222e-01
1.000000000000000000e+00,9.583333333333333703e-01,9.416666666666666519e-01,9.499999999999999556e-01,9.583333333333333703e-01,1.000000000000000000e+00,9.833333333333332815e-01,1.000000000000000000e+00,8.666666666666666963e-01,8.499999999999999778e-01
1.000000000000000000e+00,9.250000000000000444e-01,9.583333333333333703e-01,9.749999999999999778e-01,9.749999999999999778e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.833333333333332815e-01,8.916666666666667185e-01,8.499999999999999778e-01
1.000000000000000000e+00,9.416666666666666519e-01,9.583333333333333703e-01,9.583333333333333703e-01,9.083333333333333259e-01,9.916666666666666963e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.166666666666666519e-01,8.166666666666666519e-01
8.583333333333332815e-01,9.499999999999999556e-01,9.416666666666666519e-01,9.000000000000000222e-01,9.749999999999999778e-01,9.916666666666666963e-01,9.916666666666666963e-01,8.916666666666667185e-01,7.750000000000000222e-01,8.416666666666666741e-01
