1.000000000000000000e+00,1.000000000000000000e+00,9.533333333333333659e-01,9.066666666666666208e-01,9.399999999999999467e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.933333333333332904e-01,9.266666666666666385e-01,9.066666666666666208e-01
8.933333333333333126e-01,9.933333333333332904e-01,9.866666666666666918e-01,9.133333333333333304e-01,9.866666666666666918e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.399999999999999467e-01,9.000000000000000222e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.133333333333333304e-01,9.266666666666666385e-01,9.533333333333333659e-01,1.000000000000000000e+00,9.333333333333333481e-01,9.799999999999999822e-01,9.466666666666666563e-01,9.333333333333333481e-01
8.399999999999999689e-01,1.000000000000000000e+00,8.800000000000000044e-01,9.066666666666666208e-01,9.533333333333333659e-01,9.666666666666666741e-01,9.933333333333332904e-01,1.000000000000000000e+00,8.800000000000000044e-01,8.800000000000000044e-01
1.000000000000000000e+00,1.000000000000000000e+00,8.800000000000000044e-01,9.266666666666666385e-01,9.933333333333332904e-01,1.000000000000000000e+00,9.599999999999999645e-01,1.000000000000000000e+00,9.533333333333333659e-01,8.466666666666666785e-01
9.200000000000000400e-01,9.266666666666666385e-01,9.733333333333333837e-01,9.066666666666666208e-01,9.599999999999999645e-01,1.000000000000000000e+00,9.599999999999999645e-01,9.666666666666666741e-01,9.599999999999999645e-01,9.000000000000000222e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.466666666666666563e-01,9.200000000000000400e-01,9.666666666666666741e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.399999999999999467e-01,8.800000000000000044e-01
9.200000000000000400e-01,1.000000000000000000e+00,9.799999999999999822e-01,9.666666666666666741e-01,9.866666666666666918e-01,9.799999999999999822e-01,9.733333333333333837e-01,9.733333333333333837e-01,9.599999999999999645e-01,9.466666666666666563e-01
8.733333333333332948e-01,1.000000000000000000e+00,9.733333333333333837e-01,8.399999999999999689e-01,9.733333333333333837e-01,1.000000000000000000e+00,9.799999999999999822e-01,9.599999999999999645e-01,9.599999999999999645e-01,8.800000000000000044e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.133333333333333304e-01,9.133333333333333304e-01,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.599999999999999645e-01,9.200000000000000400e-01,8.666666666666666963e-01
9.399999999999999467e-01,1.000000000000000000e+00,9.733333333333333837e-01,9.533333333333333659e-01,9.866666666666666918e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.933333333333332904e-01,9.666666666666666741e-01,9.133333333333333304e-01
9.266666666666666385e-01,1.000000000000000000e+00,9.533333333333333659e-01,9.000000000000000222e-01,9.666666666666666741e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.666666666666666741e-01,9.399999999999999467e-01,9.266666666666666385e-01
8.866666666666667140e-01,9.933333333333332904e-01,9.266666666666666385e-01,9.000000000000000222e-01,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.799999999999999822e-01,9.466666666666666563e-01,8.800000000000000044e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.466666666666666563e-01,9.133333333333333304e-01,9.533333333333333659e-01,1.000000000000000000e+00,9.799999999999999822e-01,1.000000000000000000e+00,8.666666666666666963e-01,8.733333333333332948e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.533333333333333659e-01,8.733333333333332948e-01,9.533333333333333659e-01,1.000000000000000000e+00,9.933333333333332904e-01,1.000000000000000000e+00,9.533333333333333659e-01,8.466666666666666785e-01
8.666666666666666963e-01,1.000000000000000000e+00,9.333333333333333481e-01,9.599999999999999645e-01,9.933333333333332904e-01,1.000000000000000000e+00,9.933333333333332904e-01,9.599999999999999645e-01,8.933333333333333126e-01,9.599999999999999645e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.133333333333333304e-01,8.599999999999999867e-01,9.733333333333333837e-01,9.399999999999999467e-01,9.666666666666666741e-01,9.533333333333333659e-01,9.133333333333333304e-01,8.000000000000000444e-01
8.466666666666666785e-01,1.000000000000000000e+00,9.200000000000000400e-01,9.200000000000000400e-01,9.866666666666666918e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.933333333333333126e-01,9.333333333333333481e-01
9.000000000000000222e-01,9.933333333333332904e-01,9.666666666666666741e-01,9.333333333333333481e-01,9.533333333333333659e-01,9.866666666666666918e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.533333333333333659e-01,9.333333333333333481e-01
1.000000000000000000e+00,9.933333333333332904e-01,9.133333333333333304e-01,9.666666666666666741e-01,9.733333333333333837e-01,9.733333333333333837e-01,9.933333333333332904e-01,9.733333333333333837e-01,9.666666666666666741e-01,8.866666666666667140e-01
